stage,lag,n_examples,raw_mean,raw_sample_std,centered_mean,centered_sample_std
vision_block_middle,22,35,0.9620243121059189,0.010297185124569477,-0.050118887690330356,0.04842749724390405
vision_block_middle,23,35,0.961724729807897,0.010480293521056097,-0.0550219962864729,0.047134334438444545
vision_block_middle,24,35,0.9616803357370736,0.010748709946995177,-0.05200617714738247,0.05078471045537684
vision_block_middle,25,35,0.9616163449373826,0.010600736679308984,-0.053275273568215355,0.05312781100742919
vision_block_middle,26,35,0.9615934376956335,0.010288939143454372,-0.05377556276701543,0.041758178329278514
vision_block_middle,27,35,0.961526299687482,0.010390326307296393,-0.05646163333089498,0.044154160395372385
vision_block_middle,28,35,0.9611700306708424,0.010702338612023925,-0.0616173651159335,0.05537921335827796
vision_block_middle,29,35,0.9605874731377184,0.011224911647665113,-0.07597419936945207,0.06602733388061101
vision_block_middle,30,35,0.9601621060707936,0.011755651368558523,-0.08405012438325289,0.06716704129416433
vision_block_middle,31,35,0.9601078513259916,0.01199179029020686,-0.0770828071233058,0.07017213691059863
vision_block_middle,32,35,0.9597187680823931,0.012042326308683474,-0.08186971969108325,0.07148540475840795
vision_block_middle,33,35,0.9591525973686722,0.012201594707765103,-0.09222833816076312,0.07364636000929402
vision_block_middle,34,35,0.9589471627001778,0.012355545267096838,-0.09627119584446647,0.07634816559560602
vision_block_middle,35,35,0.9587908503450552,0.012633695922679933,-0.09433756010653735,0.07982615805566798
vision_block_middle,36,35,0.9586196290101996,0.012728033126243345,-0.09623531007062952,0.07910744430180941
vision_block_middle,37,35,0.9581973114263,0.012718681647213502,-0.1024360752915952,0.07748738346494376
vision_block_middle,38,35,0.9580914400281468,0.012839740575382978,-0.10658675818748424,0.07915344634615358
vision_block_middle,39,35,0.9582139132897074,0.012984466608096172,-0.10093219490273413,0.0873428088212464
vision_block_middle,40,35,0.9580491530679722,0.013172299008135224,-0.0997277042098711,0.0926208045670854
vision_block_middle,41,35,0.9577441031255546,0.013344533826392396,-0.10326021665510803,0.08349543203405305
vision_block_middle,42,35,0.9577484631356783,0.013802695068687976,-0.09410557587178484,0.08735383647644823
vision_block_middle,43,35,0.9574150232533843,0.014259119157868448,-0.09722122845046585,0.08750930595329894
vision_block_middle,44,35,0.9563843895126929,0.014544859073433277,-0.11435892270653057,0.09237315995415873
vision_block_middle,45,35,0.9565753030657642,0.01394025602164561,-0.11252829203739759,0.08367263534456976
vision_block_middle,46,35,0.9570684450446868,0.013620222109901273,-0.09154092227293263,0.09436695275261238
vision_block_middle,47,35,0.9569792268314343,0.014228796301985714,-0.08115755094848424,0.11332191352330251
vision_block_middle,48,35,0.9567641591390899,0.014624068665696602,-0.06940442650553441,0.10757578033219782
vision_block_middle,49,35,0.9563927763285429,0.015261146188518582,-0.06871645285387161,0.10940288632542153
vision_block_middle,50,34,0.9568071447078205,0.015398804595583182,-0.06848338456613585,0.10053495036901318
vision_block_middle,51,34,0.9568514499597871,0.015548513082496256,-0.06127480140941844,0.10863653657875706
vision_block_middle,52,34,0.9563228502746078,0.015852841900607054,-0.07451651472736986,0.11252865084345526
vision_block_middle,53,34,0.9555975622578471,0.016813069873028448,-0.08211747027098225,0.12745074831336672
vision_block_middle,54,34,0.9555383012044919,0.016686799485202006,-0.08512783986662116,0.11988437677117103
vision_block_middle,55,34,0.9564826248481292,0.015337424381187011,-0.07807365782796563,0.11409199016649656
vision_block_middle,56,34,0.958065703739541,0.015640258454799886,-0.04098711935329985,0.13320357864642682
vision_block_middle,57,34,0.9571576622888036,0.01764824685389684,-0.0437921892107371,0.15007621388894385
vision_block_middle,58,34,0.9569577482758647,0.017598801251461495,-0.04629553343916665,0.15347006496427054
vision_block_middle,59,34,0.9574976414968147,0.01631119102849238,-0.041885661177390225,0.14074724843824332
vision_block_middle,60,34,0.9573113642572283,0.016975495315284483,-0.024454164671031127,0.12626184193685863
vision_block_middle,61,34,0.9544283602842624,0.02058125396413834,-0.0594119294962586,0.17020320034132053
vision_block_middle,62,34,0.9535587860983735,0.019229570020494514,-0.05830691337067287,0.16236115669564272
vision_block_middle,63,34,0.9586086650434171,0.01760068223196268,0.03740843330690765,0.2779013171552138
vision_block_late,1,77,0.999981519742248,9.189400844521258e-06,0.19827798891371182,0.32532371979069585
vision_block_late,2,77,0.9999750820193444,1.4191008324534296e-05,0.03666468944408827,0.30791668233394737
vision_block_late,3,77,0.9999728984770259,1.543947698994339e-05,-0.020904350799704728,0.325655523222155
vision_block_late,4,77,0.9999716763706351,1.527778940382096e-05,-0.09129539680221879,0.40940600029969976
vision_block_late,5,77,0.9999711968484128,1.5414889426353475e-05,-0.18153241348838284,0.48030343833544675
vision_block_late,6,77,0.9999708446433442,1.55315533618014e-05,-0.08760312075842239,0.4588685074405379
vision_block_late,7,77,0.9999708029008649,1.5286812147500962e-05,0.045633480858648226,0.660230117215001
vision_block_late,8,38,0.9999621730903457,1.0447490302443396e-05,0.0072359106873047165,0.23164178480210515
vision_block_late,9,38,0.9999620147255378,1.0254741445386015e-05,0.02895874769562737,0.22284212578484142
vision_block_late,10,37,0.9999614967850382,9.898343414242895e-06,0.06895792833151042,0.14101071985242064
vision_block_late,11,37,0.9999609555132021,1.0140090747672593e-05,0.03152103217483845,0.12167037647085457
vision_block_late,12,37,0.9999608631937464,1.0490187322910684e-05,-0.04327526218028118,0.21429045863659066
