cohort,question_id,participant_id,source_video_id,category,question_type,anchor_layer,target_layer,distance_from_anchor,anchor_native_temporal_entropy,native_retained_target_layer_mass,native_oracle_top50_target_layer_mass,reuse_efficiency,native_source_target_top2_jaccard,native_source_target_spearman,selected_native_unit_ids,selected_analysis_bins,selected_units_adjacent,normalized_temporal_coverage_span,contains_first_unit,contains_last_unit,descriptive_eight_bin_anchor_entropy,descriptive_eight_bin_retained_mass,descriptive_eight_bin_top4_oracle_mass
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,8,9,1,0.9565114722114905,0.6349593483829123,0.6349593483829123,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9710076481376385,0.6349593483788996,0.6349593483788996
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,8,10,2,0.9565114722114905,0.650502681924231,0.650502681924231,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9710076481376385,0.6505026819162943,0.6505026819162943
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,8,11,3,0.9565114722114905,0.6316748612817686,0.6316748612817686,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9710076481376385,0.6316748612776575,0.6316748612776575
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,12,13,1,0.9878331363643927,0.5520390847204988,0.5564638039984136,0.9920485047794279,0.3333333333333333,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9918887575731268,0.5520390847178366,0.55646380399573
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,12,14,2,0.9878331363643927,0.6437734973302727,0.6437734973302727,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9918887575731268,0.6437734973270764,0.6437734973270764
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,12,15,3,0.9878331363643927,0.47754188097907524,0.5224581190209248,0.9140290170511245,0.0,-0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9918887575731268,0.477541880976403,0.5224581190180012
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,16,17,1,0.9998206073266841,0.522064840024064,0.522064840024064,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9998804048812672,0.5220648400189698,0.5220648400189698
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,16,18,2,0.9998206073266841,0.4902944301982064,0.5175355866444373,0.9473637037737727,0.3333333333333333,0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.9998804048812672,0.4902944301948483,0.5175355866408927
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,16,19,3,0.9998206073266841,0.5287613135611029,0.5287613135611029,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9998804048812672,0.5287613135581206,0.5287613135581206
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,20,21,1,0.9990959996140795,0.5831129570473385,0.5831129570473385,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9993973330720969,0.5831129570422311,0.5831129570422311
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,20,22,2,0.9990959996140795,0.676250163894502,0.676250163894502,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9993973330720969,0.6762501638862255,0.6762501638862255
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,20,23,3,0.9990959996140795,0.6326087595650418,0.6326087595650418,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9993973330720969,0.6326087595584708,0.6326087595584708
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,24,25,1,0.9693381477416716,0.6569891418312471,0.6569891418312471,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9795587651552976,0.6569891418239471,0.6569891418239471
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,24,26,2,0.9693381477416716,0.6579889412720823,0.6579889412720823,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9795587651552976,0.6579889412666288,0.6579889412666288
heldout,fine_grained_action_recognition_4266,P09,P09-20240622-154652,fine_grained,fine_grained_action_recognition,24,27,3,0.9693381477416716,0.6794807558664409,0.6794807558664409,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9795587651552976,0.6794807558620389,0.6794807558620389
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,8,9,1,0.9517776837189983,0.6531062176292083,0.6531062176292083,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9678517891425619,0.6531062176254854,0.6531062176254854
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,8,10,2,0.9517776837189983,0.6402976291946826,0.6402976291946826,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9678517891425619,0.6402976291869519,0.6402976291869519
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,8,11,3,0.9517776837189983,0.6103729961468655,0.6103729961468655,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9678517891425619,0.6103729961431492,0.6103729961431492
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,12,13,1,0.982369314375829,0.5578606426837083,0.5596291507024358,0.9968398572223985,0.3333333333333333,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9882462095807126,0.5578606426809534,0.5596291506996722
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,12,14,2,0.982369314375829,0.6033196523205688,0.6033196523205688,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9882462095807126,0.6033196523176556,0.6033196523176556
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,12,15,3,0.982369314375829,0.5041184059431557,0.5183802972194955,0.9724875899936047,0.3333333333333333,0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.9882462095807126,0.5041184059401248,0.5183802972163789
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,16,17,1,0.9913048066080901,0.5448928956583378,0.5448928956583378,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9942032044020813,0.5448928956533075,0.5448928956533075
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,16,18,2,0.9913048066080901,0.5341666461023744,0.5399337844081218,0.989318804504761,0.3333333333333333,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9942032044020813,0.5341666460982917,0.539933784403995
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,16,19,3,0.9913048066080901,0.5476835712684023,0.5476835712684023,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9942032044020813,0.5476835712654131,0.5476835712654131
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,20,21,1,0.9866661127589688,0.6191395034780195,0.6191395034780195,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9911107418354125,0.6191395034726063,0.6191395034726063
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,20,22,2,0.9866661127589688,0.6681678291050043,0.6681678291050043,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9911107418354125,0.6681678290975651,0.6681678290975651
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,20,23,3,0.9866661127589688,0.641275178716734,0.641275178716734,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9911107418354125,0.641275178710492,0.641275178710492
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,24,25,1,0.9529929905428953,0.6686739150187357,0.6686739150187357,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9686619936894321,0.6686739150116595,0.6686739150116595
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,24,26,2,0.9529929905428953,0.663481319463006,0.663481319463006,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9686619936894321,0.6634813194575948,0.6634813194575948
heldout,fine_grained_action_recognition_4688,P02,P02-20240211-141313,fine_grained,fine_grained_action_recognition,24,27,3,0.9529929905428953,0.7027103154249159,0.7027103154249159,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9686619936894321,0.7027103154197892,0.7027103154197892
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,8,9,1,0.9632042963094546,0.6443429528237818,0.6443429528237818,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9754695308695625,0.6443429528199482,0.6443429528199482
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,8,10,2,0.9632042963094546,0.6574573024196426,0.6574573024196426,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9754695308695625,0.6574573024118738,0.6574573024118738
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,8,11,3,0.9632042963094546,0.6297581157523675,0.6297581157523675,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9754695308695625,0.6297581157485999,0.6297581157485999
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,12,13,1,0.9830167218868868,0.5664935003516112,0.5664935003516112,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9886778145880847,0.566493500348813,0.566493500348813
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,12,14,2,0.9830167218868868,0.6437479456537346,0.6437479456537346,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9886778145880847,0.6437479456504155,0.6437479456504155
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,12,15,3,0.9830167218868868,0.5116715816255792,0.5116715816255792,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9886778145880847,0.511671581622445,0.511671581622445
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,16,17,1,0.9949734345287292,0.533877594740375,0.533877594740375,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9966489563492882,0.5338775947358131,0.5338775947358131
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,16,18,2,0.9949734345287292,0.49895754008520987,0.5033660301376999,0.9912419794174747,0.3333333333333333,0.19999999999999998,0 1,0 1 2 3,True,0.5,True,False,0.9966489563492882,0.49895754008181625,0.5033660301342764
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,16,19,3,0.9949734345287292,0.5305309949730345,0.5305309949730345,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9966489563492882,0.5305309949699965,0.5305309949699965
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,20,21,1,0.9959497568568686,0.5823429131667696,0.5823429131667696,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9972998379004359,0.5823429131609281,0.5823429131609281
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,20,22,2,0.9959497568568686,0.6555716822745636,0.6555716822745636,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9972998379004359,0.6555716822663056,0.6555716822663056
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,20,23,3,0.9959497568568686,0.629202921996923,0.629202921996923,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9972998379004359,0.6292029219900132,0.6292029219900132
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,24,25,1,0.9607954417004172,0.665272139018596,0.665272139018596,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9738636277940209,0.6652721390108782,0.6652721390108782
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,24,26,2,0.9607954417004172,0.665144920648172,0.665144920648172,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9738636277940209,0.6651449206425675,0.6651449206425675
heldout,fine_grained_action_recognition_649,P02,P02-20240209-184316,fine_grained,fine_grained_action_recognition,24,27,3,0.9607954417004172,0.7032635667983372,0.7032635667983372,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9738636277940209,0.7032635667935134,0.7032635667935134
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,8,9,1,0.9782641001342187,0.5856152019771177,0.6208766606727643,0.943206983078671,0.3333333333333333,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9855094000855545,0.58561520197364,0.6208766606690771
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,8,10,2,0.9782641001342187,0.586504103732459,0.5975486614175531,0.9815168899234191,0.3333333333333333,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9855094000855545,0.5865041037251852,0.5975486614101424
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,8,11,3,0.9782641001342187,0.5641413121801547,0.5998836533504173,0.9404178777490643,0.3333333333333333,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9855094000855545,0.5641413121759287,0.5998836533459235
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,12,13,1,0.9899207290605693,0.5544487169359171,0.5742557820334591,0.9655082879141339,0.3333333333333333,0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.9932804860365472,0.5544487169329327,0.574255782030368
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,12,14,2,0.9899207290605693,0.568197321211364,0.568197321211364,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9932804860365472,0.568197321208125,0.568197321208125
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,12,15,3,0.9899207290605693,0.47078589360429374,0.5292141063957062,0.8895943776152402,0.0,-1.0,0 1,0 1 2 3,True,0.5,True,False,0.9932804860365472,0.4707858936009275,0.5292141063919222
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,16,17,1,0.9977449667053795,0.47461153754606855,0.5469302179483335,0.8677734781714024,0.3333333333333333,0.0,0 1,0 1 2 3,True,0.5,True,False,0.9984966444664105,0.4746115375414799,0.5469302179430456
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,16,18,2,0.9977449667053795,0.4720073169421034,0.5303201295071208,0.8900422418073903,0.3333333333333333,0.19999999999999998,0 1,0 1 2 3,True,0.5,True,False,0.9984966444664105,0.47200731693810877,0.5303201295026327
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,16,19,3,0.9977449667053795,0.4924802940305314,0.5296266198550166,0.929863182038218,0.3333333333333333,0.19999999999999998,0 1,0 1 2 3,True,0.5,True,False,0.9984966444664105,0.49248029402749394,0.52962661985175
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,20,21,1,0.9959745640725332,0.5683849654715658,0.5825164943065211,0.9757405516014123,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9973163760441828,0.5683849654667492,0.5825164943015846
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,20,22,2,0.9959745640725332,0.5943299801400221,0.6543364051531838,0.908294228258454,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9973163760441828,0.5943299801333409,0.6543364051458281
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,20,23,3,0.9959745640725332,0.5914751575398636,0.6267671618236202,0.9436920016979315,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9973163760441828,0.5914751575339384,0.6267671618173416
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,24,25,1,0.95678902694262,0.6862768273002251,0.6862768273002251,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9711926846222807,0.686276827292509,0.686276827292509
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,24,26,2,0.95678902694262,0.6916862351223632,0.6916862351223632,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9711926846222807,0.6916862351167861,0.6916862351167861
heldout,fine_grained_action_recognition_662,P01,P01-20240203-135502,fine_grained,fine_grained_action_recognition,24,27,3,0.95678902694262,0.7453191078741401,0.7453191078741401,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9711926846222807,0.745319107868371,0.745319107868371
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,8,9,1,0.9565496968157595,0.644413469744012,0.644413469744012,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9710331312068349,0.6444134697401775,0.6444134697401775
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,8,10,2,0.9565496968157595,0.6444442099413914,0.6444442099413914,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9710331312068349,0.6444442099336292,0.6444442099336292
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,8,11,3,0.9565496968157595,0.6154401154105708,0.6154401154105708,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9710331312068349,0.6154401154067204,0.6154401154067204
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,12,13,1,0.9866278643678028,0.5572057585215792,0.5572057585215792,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9910852429086157,0.5572057585187936,0.5572057585187936
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,12,14,2,0.9866278643678028,0.5939995814006258,0.5939995814006258,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9910852429086157,0.5939995813975301,0.5939995813975301
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,12,15,3,0.9866278643678028,0.5092935966533926,0.5412989126688448,0.9408731197008106,0.3333333333333333,0.39999999999999997,0 2,0 1 4 5,False,0.75,True,False,0.9910852429086157,0.5092935966503053,0.5412989126655635
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,16,17,1,0.9961286694431242,0.5267396674108105,0.5267396674108105,1.0,1.0,1.0,0 2,0 1 4 5,False,0.75,True,False,0.9974191129590095,0.5267396674061653,0.5267396674061653
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,16,18,2,0.9961286694431242,0.5150156740668378,0.5561717612309145,0.9260011204578413,0.3333333333333333,0.39999999999999997,0 2,0 1 4 5,False,0.75,True,False,0.9974191129590095,0.5150156740633672,0.5561717612271667
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,16,19,3,0.9961286694431242,0.5343441838618689,0.538506665509608,0.9922703247437058,0.3333333333333333,0.19999999999999998,0 2,0 1 4 5,False,0.75,True,False,0.9974191129590095,0.5343441838589358,0.538506665506652
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,20,21,1,0.9956266937598041,0.5786238397056606,0.5786238397056606,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9970844625026478,0.5786238397005868,0.5786238397005868
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,20,22,2,0.9956266937598041,0.6067250058900078,0.6197751019485902,0.9789438200767463,0.3333333333333333,0.39999999999999997,0 2,0 1 4 5,False,0.75,True,False,0.9970844625026478,0.6067250058831836,0.6197751019416191
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,20,23,3,0.9956266937598041,0.5889336124865898,0.6151277330687394,0.9574167783795526,0.3333333333333333,0.39999999999999997,0 2,0 1 4 5,False,0.75,True,False,0.9970844625026478,0.5889336124808536,0.615127733062748
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,24,25,1,0.9698984635977356,0.6347531631863814,0.6347531631863814,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9799323090596144,0.6347531631799207,0.6347531631799207
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,24,26,2,0.9698984635977356,0.6237538507317213,0.6237538507317213,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9799323090596144,0.6237538507269166,0.6237538507269166
heldout,fine_grained_action_recognition_757,P09,P09-20240622-162302,fine_grained,fine_grained_action_recognition,24,27,3,0.9698984635977356,0.6424605157489898,0.6424605157489898,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9799323090596144,0.6424605157450056,0.6424605157450056
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,8,9,1,0.9510869494814653,0.6272330918244052,0.6272330918244052,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9673912996506143,0.6272330918214271,0.6272330918214271
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,8,10,2,0.9510869494814653,0.6216451648958894,0.6216451648958894,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9673912996506143,0.6216451648905864,0.6216451648905864
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,8,11,3,0.9510869494814653,0.5938532504807673,0.5938532504807673,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9673912996506143,0.5938532504774808,0.5938532504774808
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,12,13,1,0.9890614344080868,0.5877787705558685,0.5877787705558685,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.992707622936342,0.5877787705537572,0.5877787705537572
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,12,14,2,0.9890614344080868,0.6083872634839358,0.6083872634839358,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.992707622936342,0.608387263481291,0.608387263481291
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,12,15,3,0.9890614344080868,0.5662457661170526,0.5662457661170526,1.0,1.0,0.6000000000000001,0 3,0 1 6 7,False,1.0,True,True,0.992707622936342,0.5662457661138762,0.5662457661138762
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,16,17,1,0.9793789948628103,0.6497376351139972,0.6497376351139972,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9862526632395069,0.6497376351102016,0.6497376351102016
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,16,18,2,0.9793789948628103,0.6573466547318797,0.6573466547318797,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9862526632395069,0.6573466547277697,0.6573466547277697
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,16,19,3,0.9793789948628103,0.6690384081800034,0.6690384081800034,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9862526632395069,0.6690384081769772,0.6690384081769772
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,20,21,1,0.9755061407603941,0.6283853462627511,0.6283853462627511,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9836707605043401,0.6283853462592832,0.6283853462592832
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,20,22,2,0.9755061407603941,0.6418493193558945,0.6418493193558945,1.0,1.0,0.6000000000000001,0 3,0 1 6 7,False,1.0,True,True,0.9836707605043401,0.6418493193516405,0.6418493193516405
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,20,23,3,0.9755061407603941,0.6102778509794504,0.6102778509794504,1.0,1.0,0.6000000000000001,0 3,0 1 6 7,False,1.0,True,True,0.9836707605043401,0.6102778509750744,0.6102778509750744
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,24,25,1,0.9736671310582952,0.5915566444053655,0.5973330081692789,0.9903297428989953,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9824447540345348,0.5915566444011237,0.5973330081649957
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,24,26,2,0.9736671310582952,0.595168887965158,0.629655720435125,0.9452290651053964,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9824447540345348,0.5951688879613453,0.6296557204310913
heldout,gaze_interaction_anticipation_22,P03,P03-20240217-094713,gaze,gaze_interaction_anticipation,24,27,3,0.9736671310582952,0.6392783415065388,0.67471066909057,0.9474851529592829,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9824447540345348,0.6392783415026331,0.6747106690864477
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,8,9,1,0.9529770768741903,0.6190514541664469,0.6190514541664469,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9686513845793951,0.6190514541637496,0.6190514541637496
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,8,10,2,0.9529770768741903,0.5956013033004177,0.5956013033004177,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9686513845793951,0.5956013032956119,0.5956013032956119
heldout,gaze_interaction_anticipation_244,P04,P04-20240413-151722,gaze,gaze_interaction_anticipation,8,11,3,0.9529770768741903,0.5574610202547888,0.5574610202547888,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9686513845793951,0.5574610202517923,0.5574610202517923
